parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,value_score,weighted_rating_signal,demand_rank,value_rank,review_rank
B0BGJZZGKC,"Petstages Super Dogwood Dog Chew Toy, Medium - Safe & Long Lasting Chewable Sticks Made of Natural Wood and Durable Synthetic – USA Made",Petstages,Dogs,Toys,11.99,4.5,32693,14,3.9013562003461373,46.777260842150184,101.0,347.0,41.0
B01KZTB3HE,"PetSafe RFA-67 6 Volt Replacement Batteries - 2 Pack - Compatible with PetSafe 6V Lithium Battery-Operated Pet Products and Specific Dog Receiver Collars - RFA-67D-11, Black",PetSafe,Dogs,Training & Behavior Aids,7.45,4.7,32352,7,6.551271348625938,48.80697154726324,102.0,70.0,48.0
B0BFMM3NHJ,"Furhaven Replacement Dog Bed Cover Faux Fur & Velvet Sofa-Style, Machine Washable - Dark Sage, Jumbo (X-Large)",Furhaven,Dogs,Beds & Furniture,33.99,4.4,32204,6,1.343673397926342,45.671458795516365,103.0,2222.0,49.0
B0BVBZYDFS,"Zesty Paws Probiotics for Dogs - Digestive Enzymes for Gut Flora, Digestive Health, Diarrhea & Bowel Support - Clinically Studied DE111 - Dog Supplement Soft Chew for Pet Immune System - VS - 90 Count",Zesty Paws,Dogs,Health Supplies,49.97,4.5,31672,9,0.9332497374150002,46.634489378627556,104.0,2792.0,46.0
B0789MDXHS,Vastar 2 Packs Adjustable Pet Dog Cat Car Seat Belt Safety Leash Vehicle Seatbelt Harness,Vastar,Dogs,"Collars, Harnesses & Leashes",8.99,4.6,30939,7,5.290667805448772,47.56310357098446,105.0,145.0,48.0
B07SH1F28S,"BV Pet Tie Out Cable for Dogs Up to 90/125/ 250 Pounds, 25/30 Feet (60lbs/ 15ft/ Blue)",BV,Dogs,Training & Behavior Aids,8.99,4.6,30924,22,5.290419678242399,47.560872907399165,106.0,146.0,33.0
B0BBSN84Y3,"Temptations MIXUPS Crunchy and Soft Cat Treats Catnip Fever Flavor, 30 oz. Tub",Temptations,Cats,Treats,,4.8,30788,17,,49.607581259106354,107.0,3660.0,38.0
B08BNC2F2Q,"Ultrasonic Dog Barking Deterrent, MODUS 2 in 1 Dog Training and Bark Control Device, Anti-Barking Device, Control Range of 16.4 Ft, Wrist Strap, Battery Included, LED Indicate, Indoor and Outdoor",MODUS,Dogs,Training & Behavior Aids,24.99,3.7,30727,12,1.5298855305760402,38.231839409095244,108.0,2017.0,43.0
B09THWMYNM,"Pet Carrier: Hard-Sided Dog Carrier, Cat Carrier, Small Animal Carrier in Blue| Inside Dims 20.70L x 13.22W x 14.09H & Suitable for Tiny Dog Breeds | Perfect Dog Kennel Travel Carrier for Quick Trips",MidWest Homes for Pets,Dogs,Carriers & Travel Products,27.98,4.3,30591,9,1.5872953326719028,44.41252340815984,109.0,1929.0,46.0
B0C643DZ3Q,"IRIS USA 24"" Exercise 4-Panel Pet Playpen with Door and Square Training Pad Holder Set, Dog Playpen & Potty Pad Holder for Puppies and Small Dogs, Easy Assemble, Easy Storing, Floor Protection, Black","IRIS USA, Inc.",Dogs,"Crates, Houses & Pens",81.98,4.5,30539,9,0.5668524835871774,46.47056660447681,110.0,3243.0,46.0
B08MZZV654,VANFINE Dog Squeaky Toys Almost Indestructible Tough Durable Dog Toys Dog chew Toys for Large Dogs Aggressive chewers Stick Toys Puppy Chew Toys with Non-Toxic Natural Rubber,VANFINE,Dogs,Toys,11.99,4.2,30189,7,3.6133542364757063,43.32411729534372,111.0,424.0,48.0
B06Y681369,YUDODO Pet Dog Sling Carrier Breathable Mesh Travel Safe Sling Bag Carrier for Dogs Cats (S up to 5lbs Blue),YUDODO,Dogs,Carriers & Travel Products,25.98,4.3,30013,8,1.7063318952794657,44.33050263936052,112.0,1786.0,47.0
B08NGQXKJD,"Barkbox Memory Foam Platform Dog Bed | Plush Mattress for Orthopedic Joint Relief | Machine Washable Cuddler with Removable Cover and Water-Resistant Lining | (Medium, Black Plaid)",Barkbox,Dogs,Beds & Furniture,33.99,4.5,29954,9,1.3646228862998266,46.38353190533111,113.0,2198.0,46.0
B09YKTJCZS,Simple Solution Extreme Pet Stain and Odor Remover | Enzymatic Cleaner with 3X Pro-Bacteria Cleaning Power | 1 Gallon,Simple Solution,Cats,Litter & Housebreaking,25.49,4.4,29876,7,1.7787883335990153,45.3413146234389,114.0,1698.0,48.0
B0C66BC9CT,"Four Paws Wee-Wee Superior Performance Pee Pads for Dogs - Dog & Puppy Pads for Potty Training - Dog Housebreaking & Puppy Supplies - 22"" x 23"" (7 Count)",Four Paws,Dogs,Litter & Housebreaking,7.49,4.6,29780,33,6.3267662312664905,47.38747907218602,115.0,83.0,23.0
B09CZBCCV7,"Company of Animals - Halti Headcollar, Black, Size 4",The Company of Animals,Dogs,"Collars, Harnesses & Leashes",15.86,4.3,29746,2,2.792691004532,44.292079331877524,116.0,789.0,53.0
B09SHDBQ1D,"SmartBones SmartSticks, Treat Your Dog to a Rawhide-Free Chew Made With Real Meat and Vegetables",SmartBones,Dogs,Treats,12.99,4.6,29573,47,3.6455268690757343,47.35539402929379,117.0,416.0,13.0
B075RSYCDB,"io tags Pet ID Tags, Personalized Dog Tags and Cat Tags, Custom Engraved, Easy to Read, Cute Glitter Paw Pet Tag (Purple + Silencer)",io tags,Dogs,"Collars, Harnesses & Leashes",4.99,4.8,29491,19,9.899999345035228,49.40099673172579,118.0,23.0,36.0
B07RWL9XDQ,"Comtim Pet Food Can Cover Silicone Can Lids for Dog and Cat Food(Universal Size,One fit 3 Standard Size Food Cans),Green and Orange",Comtim,Cats,Food,4.99,4.8,29377,9,9.896273866669043,49.38240659467853,119.0,25.0,46.0
B0C2JPNNSB,"IRIS USA Premium Square Top Entry Cat Litter Box with Scoop, Kitty Litter Pan with Litter Particle Catching Cover and Privacy Walls, White/Gray","IRIS USA, Inc.",Cats,Litter & Housebreaking,79.99,4.6,29305,2,0.5914929208664916,47.31351874011066,120.0,3218.0,53.0
B09R4MKCKJ,"Amazon Basics Flea and Tick Topical Treatment for X-Large Dogs (89-132 lbs), 6 Count (Previously Solimo)",Amazon Basics,Dogs,Flea & Tick Control,33.54,4.1,28987,18,1.2559932213458438,42.1260126439396,121.0,2332.0,37.0
B01G8AOHTK,"PetSafe Nylon Dog Leash - Strong, Durable, Traditional Style Leash with Easy to Use Bolt Snap - 3/4 in. x 4 ft., Black",PetSafe,Dogs,"Collars, Harnesses & Leashes",6.99,4.6,28865,7,6.758788364844998,47.243930670266536,122.0,65.0,48.0
B0C5R91XM9,"Wondercide - Flea, Tick & Mosquito Spray for Dogs, Cats, and Home - Flea and Tick Killer, Control, Prevention, Treatment - with Natural Essential Oils - Pet and Family Safe - Lemongrass 4 oz",Wondercide,Cats,Flea & Tick Control,13.99,4.2,28853,4,3.083203461338386,43.13401642412402,123.0,639.0,51.0
B0C3HX59J9,Catstages Lil' Avocato Dental Health Catnip Cat Chew Toy,Catstages,Cats,Toys,3.99,4.4,28706,12,11.319685114678807,45.16554360756844,124.0,14.0,43.0
B09FYFT4KT,"GREENIES Original Regular Natural Dog Dental Care Chews Oral Health Dog Treats, 36 count (Pack of 1)",Greenies,Dogs,Treats,39.98,4.8,28584,5,1.2318924322598985,49.25105944175074,125.0,2359.0,50.0
B089PSZ856,"Virbac CET Enzymatic Toothpaste, Eliminates Bad Breath by Removing Plaque and Tartar Buildup, Best Pet Dental Care Toothpaste, Vanilla Mint Flavor, 2.5 Oz Tube",Virbac,Dogs,Health Supplies,10.92,4.6,28435,20,4.320045022383435,47.17489164442711,126.0,258.0,35.0
B0B4PTQ6WW,Bodhi Dog Shampoo Brush | Pet Shower & Bath Supplies for Cats & Dogs | Dog Bath Brush for Dog Grooming | Long & Short Hair Dog Scrubber for Bath | Professional Quality Dog Wash Brush,Bodhi Dog,Dogs,Grooming,11.99,4.5,28034,3,3.84365642523019,46.08544053850998,127.0,368.0,52.0
B0BJ16KKML,"Medium Dog Crate | MidWest Life Stages 30"" Folding Metal Dog Crate | Divider Panel, Floor Protecting Feet, Plastic Tray | 30L x 19W x 21H Inches, Medium Dog Breed",MidWest Homes for Pets,Dogs,"Crates, Houses & Pens",48.99,4.7,27974,73,0.9823150174718634,48.12361270594659,128.0,2714.0,5.0
B076HR381S,KONG Flyer - Durable Rubber Dog Flying Disc Toy - for Small Dogs,KONG,Dogs,Toys,11.99,4.5,27882,8,3.841616020347165,46.06097608396251,129.0,369.0,47.0
B085B2ZT1P,Amazon Brand - Wag Dog Treats Chicken and Waffle Bites 12oz,WAG,Dogs,Treats,14.35,4.7,27630,17,3.3495094053025967,48.06545996609226,130.0,520.0,38.0
B07QG28JDJ,"Taglory Reflective Dog Collar with Safety Locking Buckle, Adjustable Nylon Pet Collars for Large Dogs, Hot Pink",Taglory,Dogs,"Collars, Harnesses & Leashes",8.49,4.7,27496,5,5.6587292435730525,48.042611277935215,131.0,112.0,50.0
B07XG3C1KK,"Pawaboo Pet Carrier Backpack, Adjustable Pet Front Cat Dog Carrier Backpack Travel Bag, Legs Out, Easy-Fit for Traveling Hiking Camping for Small Medium Dogs Cats Puppies, Extra Large, Black",Pawaboo,Dogs,Carriers & Travel Products,28.99,4.1,27240,2,1.4443312082879456,41.87116172826754,132.0,2115.0,53.0
B0BJ33NWSV,Petmate Booda Clean Step Cat Litter Box Dome (Made in the USA with 95% Recycled Materials)- Brushed Nickel,Petmate,Cats,Litter & Housebreaking,50.4,4.3,27202,4,0.8711836294320452,43.90765492337508,133.0,2859.0,51.0
B0BJL3B8FP,"PEDIGREE Small Dog Adult Complete Nutrition Roasted Chicken, Rice & Vegetable Flavor Dry Dog Food 15.9 Pounds",Pedigree,Dogs,Food,,4.7,27019,20,,47.960363274116695,134.0,3660.0,35.0
B0C2DJM941,Nylabone Healthy Edibles Roast Beef Flavor Chew Treats for Dog 8 count Roast Beef X-Small/Petite,Nylabone,Dogs,Treats,8.43,4.4,26828,64,5.322402153317069,44.867850152462886,135.0,142.0,8.0
B0BWNRGXPK,"Bodhi Dog New Bitter 2 in 1 No Chew & Hot Spot Spray | Natural Anti-Chew Remedy Better Than Bitter Apple | Safe on Skin, Wounds and Most Surfaces | Made in USA (8 Fl Oz)",Bodhi Dog,Dogs,Training & Behavior Aids,14.99,3.4,26656,8,2.311457238259791,34.64874400151427,136.0,1172.0,47.0
B09KPPN3M5,"QUMY Dog Shoes for Large Dogs, Medium Dog Boots & Paw Protectors for Winter Snowy Day, Summer Hot Pavement, Waterproof in Rainy Weather, Outdoor Walking, Indoor Hardfloors Anti Slip Sole Blue 4",QUMY,Dogs,Apparel & Accessories,28.99,4.0,26589,6,1.40576619306479,40.75316193694826,137.0,2152.0,49.0
B0C5MDMX4P,"FURminator Deshedding Kit, Deshedding Shampoo, Deshedding Conditional, Deshedding Waterless Spray, For Dogs 40.5 Ounces",FURminator,Dogs,Grooming,67.0,4.5,26515,12,0.6841009882854592,45.83476621512577,138.0,3114.0,43.0
B089VZSC83,"Bedsure Orthopedic Dog Bed for Extra Large Dogs - XL Waterproof Dog Bed Medium, Foam Sofa with Removable Washable Cover, Waterproof Lining and Nonskid Bottom Couch, Pet Bed",BEDSURE,Dogs,Beds & Furniture,89.99,4.6,26353,5,0.5203369995275465,46.82512658748391,139.0,3299.0,50.0
B09HL3JJK4,"ORIGINAL PetSafe Replacement Flap – Made of Non-Toxic Material – Headquartered in Knoxville, TN – US-Based Customer Care – 1-Year Comprehensive Protection Plan – Innovating Pet Tech Since 1991- Large",PetSafe,Dogs,"Doors, Gates & Ramps",33.95,4.6,26275,3,1.378836281839672,46.81149176845687,140.0,2183.0,52.0
B0B4WD61Y6,"Best Pet Supplies 2-in-1 Stuffless Squeaky Dog Toys with Soft, Durable Fabric for Small, Medium, and Large Pets, No Stuffing for Indoor Play, Holds a Plastic Bottle - 4 Figures, Medium",Best Pet Supplies,Dogs,Toys,20.89,4.3,26197,10,2.0941017189620705,43.74578490911765,141.0,1369.0,45.0
B0C4KWV5YT,MarineLand Penguin Power Filter Rite-Size Cartridge,MarineLand,Fish & Aquatic Pets,Aquarium Pumps & Filters,154.35,4.7,26098,6,0.3096687120730969,47.7973657084825,142.0,3509.0,49.0
B07QSBVJX3,"PetSafe Drinkwell Premium Replacement Carbon Filters, Dog and Cat Water Fountain Filters, 3 Pack, Black and White",PetSafe,Cats,Feeding & Watering Supplies,9.95,4.7,25873,9,4.799665452024712,47.75667124764588,143.0,192.0,46.0
B09WJWL6PT,"goDog Dinos Frills Squeaky Plush Dog Toy, Chew Guard Technology - Gray, Extra Large",goDog,Dogs,Toys,,4.3,25870,14,,43.69177509575574,144.0,3660.0,41.0
B09ZFQS1KB,"Voyager Step-In Plush Dog Harness – Soft Plush, Step In Vest Harness for Small and Medium Dogs by Best Pet Supplies - Black Faux Leather, S (Chest: 14.5 - 16"")",Best Pet Supplies,Cats,"Collars, Harnesses & Leashes",,4.6,25831,6,,46.73309883721531,145.0,3660.0,49.0
B00ZK05ETW,"TropiClean Fresh Breath Original Dog Dental Water Additive - Dog Breath Freshener for Clean Teeth, 16 Ounce",TropiClean,Cats,Health Supplies,14.99,4.3,25369,11,2.9091185727919484,43.60768740615131,146.0,721.0,44.0
B09K6LGQ5Y,"Furhaven XXL Memory Foam Dog Bed Microvelvet Luxe Lounger w/ Removable Washable Cover - Gray, Jumbo Plus (XX-Large)",Furhaven,Dogs,Beds & Furniture,142.99,4.5,24998,7,0.3186912368957719,45.56965996372642,147.0,3501.0,48.0
B07S21V2CN,"Eagloo Dog Harness No Pull, Walking Pet Harness with 2 Metal Rings and Handle Adjustable Reflective Breathable Oxford Soft Vest Easy Control Front Clip Harness Outdoor for X-Large Dogs Black",Eagloo,Dogs,"Collars, Harnesses & Leashes",25.99,4.5,24945,3,1.752986127533107,45.560109454585444,148.0,1737.0,52.0
B0B89GFTPF,"goDog Checkers Just for Me Skinny Rooster Squeaker Plush Pet Toy for Small Dogs & Puppies, Soft & Durable, Tough & Chew Resistant, Reinforced Seams - Brown, Mini",goDog,Dogs,Toys,,4.2,24858,12,,42.508095583775564,149.0,3660.0,43.0
B00LTT386E,"Andis 64930 UltraEdge Detachable Blade, Size 5/8HT",Andis,Dogs,Grooming,46.49,4.6,24838,4,1.001350468421279,46.55278327690527,150.0,2679.0,51.0
B0BMJ2BZRC,"Purina Fancy Feast Gravy Wet Cat Food, Sliced Chicken Hearts & Liver Feast in Gravy - (24) 3 oz. Cans",Purina Fancy Feast,Cats,Food,21.36,4.6,24762,10,2.1787774840859653,46.53868706007622,151.0,1287.0,45.0
B08Y5X76H2,"Puppia Soft Dog Harness No Choke Over-The-Head Triple Layered Breathable Mesh Adjustable Chest Belt and Quick-Release Buckle, Green, Large",Puppia,Dogs,"Collars, Harnesses & Leashes",16.57,4.3,24652,13,2.6242855562132625,43.48441166645376,152.0,911.0,42.0
B0C225W56P,"Jonny Cat Heavy Duty Jumbo Tear-Resistant Litter Box Liners, 15 Count",JONNY CAT,Cats,Litter & Housebreaking,9.84,4.7,24531,7,4.827880918059513,47.50634823370561,153.0,188.0,48.0
B09NYC48QZ,CuteBone Dog Diapers Female XS 3 Pack Reusable Puppy Period Diapers for Heat Cycle D14XS,CuteBone,Dogs,Litter & Housebreaking,14.99,4.6,24421,6,3.1003937534494765,46.47490236420765,154.0,629.0,49.0
B07VCZYW4Q,"iYoShop 6 FT Durable Slip Lead Dog Leash with Padded Handle and Highly Reflective Threads, Dog Training Leash, (Medium/Large, 18~120 lbs, Purple)",iYoShop,Dogs,"Collars, Harnesses & Leashes",14.99,4.7,24403,5,3.167562439071194,47.481760961677196,155.0,600.0,50.0
B099JG986J,"HEELE Dog Muzzle,Soft Nylon Muzzle Anti Biting Barking Chewing,Air Mesh Breathable Drinkable Adjustable Loop Pets Muzzle for Small Medium Large Dogs 4 Colors 4 Sizes",HEELE,Dogs,"Collars, Harnesses & Leashes",7.99,3.7,24300,5,4.676296531759393,37.36360928875755,156.0,209.0,50.0
B09JWVVNHS,"ICEFANG Tactical Dog Harness, Small Size,2X Metal Buckle,Working Dog MOLLE Vest with Handle,No Pulling Front Leash Clip,Hook and Loop Panel",ICEFANG,Dogs,"Collars, Harnesses & Leashes",32.99,4.7,24276,1,1.4385340403625038,47.457237991559005,157.0,2122.0,54.0
B07YYTDK1L,"Halti Training Lead For Dogs, Double Ended Dog Training Leash for Halti Head Collar and No Pull Harness, Black Training Leash for Medium Dogs and Large Dogs",The Company of Animals,Dogs,Training & Behavior Aids,18.35,4.6,24172,1,2.530123231569921,46.42776129930806,158.0,983.0,54.0
B09FC5THJP,"Purina Friskies Made in USA Facilities Cat Treats, Party Mix Original Crunch - 20 oz. Canister",Friskies,Cats,Treats,9.49,4.8,23936,27,5.100028151558131,48.39926715828667,159.0,165.0,28.0
B0C1MPL2BH,"lesotc 2023 Upgraded Dog Water Bottle Foldable,Portable Dog Water Dispenser,Leak Proof Pet Water Bottle for Dogs,Dog Travel Water Bottle for Outdoor Walking,Hiking,Travel,BPA Free,Lightweight",lesotc,Dogs,Feeding & Watering Supplies,19.97,4.6,23814,7,2.321438467745659,46.35912620088081,160.0,1162.0,48.0
B09H8TH13T,"Furhaven 44"" Round Cooling Gel Foam Dog Bed Microvelvet Snuggery w/ Removable Washable Cover - Silver, 44-inch",Furhaven,Dogs,Beds & Furniture,110.99,4.1,23663,7,0.3720516421145813,41.29401175829738,161.0,3452.0,48.0
B09V5S31DJ,"Gorilla Grip Silicone Pet Feeding Mat, Dog Food Mats Contain Spills, Protects Floors, Waterproof Placemats for Water Bowl, Raised Edges for Cat and Dogs Treats, Pets Accessories, 28x18, Beige",Gorilla Grip,Dogs,Feeding & Watering Supplies,34.99,4.6,23635,3,1.3239331455084766,46.3244207613416,162.0,2238.0,52.0
B09BKLWYTM,"Furhaven Large Orthopedic Dog Bed Sherpa & Suede Deluxe Mattress w/ Removable Washable Cover - Espresso, Large",Furhaven,Dogs,Beds & Furniture,29.99,4.4,23544,9,1.4769370642141275,44.293342555781685,163.0,2083.0,46.0
B0892BXSJB,Hoki Found Silicone Pet Food Mats Tray - Non Slip Pet Dog Cat Bowl Mats Placemat - Dog Pet Cat Feeding Mat - Waterproof Dog Cat Food Mats -Pet Water Mats for Floors -Amethyst,Hoki Found,Dogs,Feeding & Watering Supplies,15.99,4.6,23391,7,2.8941017553300634,46.276687067727714,164.0,729.0,48.0
B00UAINLXA,"ILLUMISEEN LED Light Up Dog Collar - Bright & High Visibility Lighted Glow Collar for Pet Night Walking – USB Rechargeable – Weatherproof, in 6 Colors",Illumiseen,Dogs,"Collars, Harnesses & Leashes",15.99,4.2,23289,6,2.641292890812334,42.23427332408922,165.0,897.0,49.0
B09NFYJCVS,"Nutramax Dasuquin with MSM Joint Health Supplement for Large Dogs - With Glucosamine, MSM, Chondroitin, ASU, Boswellia Serrata Extract, and Green Tea Extract, 84 Soft Chews",Nutramax Laboratories,Dogs,Health Supplies,57.99,4.7,23142,14,0.8144922210468083,47.232403898504415,166.0,2935.0,41.0
B0BKLDDN8L,"Stewart Freeze Dried Dog Treats, Beef Liver, Healthy, Natural, Single Ingredient, Grain Free Dog Treat, Liver Treats for Dogs, 4 Ounces, Resealable Tub",Stewart,Dogs,Treats,11.98,4.6,23087,11,3.8578058508065776,46.2165140926628,167.0,363.0,44.0
B07VZZ1SVB,"Guinea Habitat Plus Guinea Pig Cage by MidWest w/ Top Panel, 47L x 24W x 14H Inches",MidWest Homes for Pets,Small Animals,Houses & Habitats,72.99,4.6,23022,8,0.6330119931240458,46.2035453781241,168.0,3177.0,47.0
B07PRS5PKW,"Neater Pet Brands Feeder Deluxe for Large Dogs, Cappuccino",Neater Pet Brands,Dogs,Feeding & Watering Supplies,64.99,4.7,22832,6,0.7257889220433429,47.169022043596854,169.0,3059.0,49.0
B07CV7C4QC,"BSEEN LED Dog Collar, USB Rechargeable, Glowing pet Dog Collar for Night Safety, Fashion Light up Collar for Small Medium Large Dogs (Royal Blue)",BSEEN,Dogs,"Collars, Harnesses & Leashes",13.98,4.7,22749,11,3.3728115875952613,47.15190599458175,170.0,508.0,44.0
B0C5S8D2QY,"Fresh Step Lightweight Clumping Cat Litter, Odor Control With Febreze, 15.4 lbs",Fresh Step,Cats,Litter & Housebreaking,15.69,4.5,22656,4,2.876163709542291,45.12700860271855,171.0,742.0,51.0
B00XLLPCCG,"Earth Rated Dog Poop Bags with Handles, Easy Tie and Guaranteed Leakproof, Unscented, 120 Handle Bags",Earth Rated,Dogs,Litter & Housebreaking,7.99,4.8,22567,7,6.022100577330763,48.116583612872795,172.0,92.0,48.0
B0B8S8Y486,"PoyPet No Pull Dog Harness, Reflective Comfortable Vest Harness with Front & Back 2 Leash Attachments and Easy Control Handle Adjustable Soft Padded Pet Vest for Small to Large Dogs (Blue,XL)",PoyPet,Dogs,"Collars, Harnesses & Leashes",20.99,4.6,22560,7,2.1967746041927323,46.11029894200545,173.0,1269.0,48.0
B09Y9DFVVZ,"Neater Feeder Express for Medium to Large Dogs with Slow Feed Bowl - Mess Proof Pet Feeder with Stainless Steel Water Bowl & Slow Feed Food Bowl - Drip Proof, Non-Tip, and Non-Slip - Midnight Black",Neater Feeder,Cats,Feeding & Watering Supplies,55.99,4.6,22450,6,0.8231437043007284,46.08781600379778,174.0,2924.0,49.0
B0BKKP6RLB,"Minties Twists VetIQ Dog Dental Bone Treats, Dental Chews for Medium/Large Dogs (Over 40 Lbs), 20 Count",Minties,Dogs,Treats,9.94,4.6,22211,14,4.631648352803108,46.038584626862885,175.0,214.0,41.0
B0BFMLHG8K,"Veken 67oz/2L Pet Fountain, Automatic Cat Water Fountain Dog Water Dispenser with Smart Pump for Cats, Dogs, Multiple Pets (Vivid Blue, Plastic)",Veken,Cats,Feeding & Watering Supplies,19.99,4.4,22175,3,2.202589793334386,44.02976996875437,176.0,1264.0,52.0
B095MMN2F1,"Blue Buffalo Health Bars Natural Crunchy Dog Treats Biscuits, Banana & Yogurt 16-oz Bag",Blue Buffalo,Dogs,Treats,4.99,4.7,22115,19,9.422658528066487,47.01906605505177,177.0,30.0,36.0
B01I6VMYB2,"Gooby Fleece Vest Dog Sweater - Peach, X-Large - Warm Pullover Fleece Dog Jacket with O-Ring Leash - Winter Small Dog Sweater Coat - Cold Weather Dog Clothes for Small Dogs Boy or Girl",Gooby,Dogs,Apparel & Accessories,13.6,4.2,22018,13,3.0881306017011836,41.998576183136095,178.0,636.0,42.0
B09JN7K97P,"Petmate Pet Cafe Gravity Waterer Cat and Dog Water, Pearl Ash Blue,1.5 GAL",Petmate,Dogs,Feeding & Watering Supplies,22.41,4.3,21864,12,1.917374502210718,42.96836259454219,179.0,1555.0,43.0
B086H9TVLR,"Vet's Best Flea and Tick Yard and Kennel Spray - Yard Treatment Spray Kills Mosquitoes, Fleas, and Ticks with Certified Natural Oils - Plant Safe - 96 oz Refill",Vet's Best,Dogs,Flea & Tick Control,37.08,4.2,21516,7,1.1300354400562163,41.9017141172845,180.0,2506.0,48.0
B097HL14XG,"ThinkPet Reflective Breathable Soft Air Mesh No Pull Puppy Choke Free Over Head Vest Ventilation Harness for Puppy Small Medium Dogs and Cats (Black,S)",ThinkPet,Dogs,"Collars, Harnesses & Leashes",15.99,4.3,21412,6,2.6815847417627725,42.87854002078673,181.0,866.0,49.0
B0BQ2P1RC8,"voopet Service Dog Harness,Emotional Support Pet Vest Harness,Reflective Breathable and Adjustable No-Pull ESA Dog Harness for Small Medium Large Dogs (with 4 PCS Removeable Tags) X-Small (Pack of 1)",VOOPET,Dogs,"Collars, Harnesses & Leashes",16.79,4.4,21089,2,2.60922208476953,43.80883880328041,182.0,921.0,53.0
B07W7P5Q5X,"API TAP WATER CONDITIONER Aquarium Water Conditioner 8-Ounce Bottle, White (52A),8 oz",API,Fish & Aquatic Pets,Aquarium Water Treatments,6.78,4.7,21082,4,6.9018060243870165,46.794244845343975,183.0,62.0,51.0
